Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
68634	16478	210.574443282	54.3754772434	5.93999958	3.63761663	18.355	18.418	19.014	19.121	18.209	17.834	18.646	18.609	18.381	18.788	16.775	19.114	18.054	18.073	18.489	18.818	18.056	17.606	18.211	18.209	17.992	18.444	16.568	18.196	18.995	18.882	19.921	19.999	18.878	18.496	19.048	19.622	19.224	19.615	17.219	21.413	0.042	0.048	0.096	0.244	0.09	0.066	0.142	0.115	0.086	0.131	0.021	0.296	0.051	0.055	0.097	0.3	0.124	0.084	0.151	0.126	0.096	0.153	0.026	0.206	0.036	0.036	0.1	0.251	0.081	0.061	0.099	0.138	0.09	0.131	0.017	1.125	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.8268125795275808	0.0014694811263357953	0.1717179393460834
68634	16481	211.046879402	54.4216869001	5.93999958	3.97643256	15.865	15.776	16.402	16.366	15.746	15.435	16.104	16.272	16.113	16.382	14.126	16.594	15.885	15.761	16.384	16.395	15.685	15.367	16.195	16.264	16.052	16.359	14.086	16.814	16.659	16.486	17.306	17.185	16.657	16.438	16.823	17.06	16.941	17.29	14.913	17.448	0.01	0.01	0.019	0.041	0.024	0.022	0.035	0.031	0.025	0.034	0.005	0.063	0.015	0.014	0.03	0.065	0.033	0.03	0.056	0.047	0.036	0.05	0.006	0.12	0.007	0.007	0.011	0.021	0.018	0.02	0.022	0.02	0.017	0.022	0.005	0.034	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.7842373978123935	0.0061829483561608375	0.2095796538314457
68634	16609	210.637849302	54.4253375339	10.5600004	6.89685965	17.866	17.648	18.502	17.536	18.028	17.487	18.009	17.932	18.412	18.294	16.13	18.622	17.737	17.462	18.485	16.965	17.857	17.161	17.677	17.74	18.178	18.247	16.06	19.684	18.763	18.49	19.418	19.021	18.96	18.58	18.839	19.281	19.175	19.266	16.936	19.382	0.076	0.065	0.174	0.158	0.202	0.125	0.211	0.164	0.237	0.228	0.029	0.522	0.109	0.087	0.281	0.149	0.269	0.144	0.243	0.212	0.297	0.343	0.043	2.208	0.03	0.026	0.065	0.103	0.087	0.065	0.083	0.102	0.087	0.098	0.014	0.176	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6555692213243055	0.010173601206339509	0.3342571774693549
68634	16616	210.588126978	54.3631851511	10.5600004	5.40409136	17.481	17.617	17.918	18.168	17.518	17.165	17.756	17.588	17.604	17.74	16.152	17.935	17.359	17.532	17.765	18.104	17.095	17.073	17.37	17.118	17.76	17.753	15.984	17.173	18.391	18.526	19.064	19.115	18.331	17.836	18.521	18.632	18.529	18.794	16.95	19.102	0.04	0.048	0.077	0.215	0.097	0.072	0.129	0.092	0.086	0.104	0.023	0.211	0.082	0.098	0.155	0.452	0.141	0.139	0.193	0.126	0.212	0.23	0.043	0.231	0.022	0.027	0.047	0.112	0.052	0.036	0.064	0.059	0.05	0.066	0.015	0.137	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.5318348722418013	0.010618054050817005	0.45754707370738174
68634	16639	210.591906578	54.3660885942	6.59999943	6.32792473	17.642	17.61	99.0	99.0	17.935	17.508	16.869	18.46	17.162	18.589	16.24	17.351	17.638	17.61	99.0	99.0	18.017	17.563	16.727	18.552	17.11	18.779	16.173	17.377	18.852	18.808	19.434	19.385	18.911	18.577	18.809	18.982	18.992	19.155	17.472	19.501	0.121	0.12	99.0	99.0	0.344	0.234	0.137	0.487	0.138	0.561	0.061	0.309	0.127	0.127	99.0	99.0	0.389	0.258	0.126	0.555	0.138	0.701	0.06	0.332	0.033	0.034	0.066	0.144	0.084	0.065	0.081	0.08	0.074	0.089	0.021	0.195	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.5165311257608558	0.012983969562489739	0.4704849046766545
68634	16776	211.121464442	54.3967439986	3.96000004	3.5	13.944	13.666	14.645	14.471	14.038	13.694	14.064	14.368	14.215	14.543	12.161	14.754	13.923	13.652	14.608	14.43	14.026	13.675	14.042	14.349	14.203	14.51	12.146	14.714	15.532	15.122	16.228	16.135	15.562	15.367	15.532	15.811	15.672	16.038	13.803	16.403	0.003	0.003	0.007	0.013	0.009	0.007	0.01	0.01	0.008	0.011	0.002	0.02	0.003	0.003	0.008	0.014	0.01	0.007	0.01	0.011	0.009	0.012	0.002	0.022	0.004	0.003	0.006	0.009	0.01	0.01	0.011	0.01	0.008	0.011	0.003	0.015	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.8949576542927966	0.0027736568312649633	0.10226868887593844
68634	16755	211.121854038	54.3980395403	3.5	3.5	15.992	15.891	16.758	16.687	15.947	15.573	16.151	16.434	16.259	16.653	14.261	16.941	15.992	15.891	16.758	16.687	15.947	15.573	16.151	16.434	16.259	16.653	14.261	16.941	16.34	16.228	17.119	17.099	16.312	15.924	16.477	16.736	16.563	16.985	14.644	17.269	0.005	0.006	0.011	0.022	0.014	0.012	0.018	0.017	0.014	0.019	0.004	0.035	0.005	0.006	0.011	0.022	0.014	0.012	0.018	0.017	0.014	0.019	0.004	0.035	0.005	0.006	0.01	0.019	0.015	0.012	0.017	0.016	0.013	0.018	0.004	0.029	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.8196309020823865	0.003956931277111768	0.1764121666405016
68634	16909	210.635155066	54.4262819825	6.59999943	6.06923628	19.411	18.832	20.199	19.286	19.43	18.321	18.909	19.434	19.108	19.681	17.194	99.0	19.341	18.817	19.981	19.366	19.313	18.162	18.869	19.259	18.872	19.648	17.171	99.0	19.401	19.226	20.207	19.533	19.417	18.993	20.005	19.898	19.63	20.041	17.632	20.683	0.15	0.094	0.394	0.386	0.366	0.136	0.241	0.327	0.225	0.403	0.039	99.0	0.155	0.101	0.355	0.456	0.36	0.128	0.254	0.304	0.198	0.429	0.041	99.0	0.052	0.048	0.133	0.165	0.129	0.092	0.23	0.177	0.129	0.195	0.024	0.58	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.647823201700737	0.008510946799790859	0.34366585149947204
68634	17965	210.545088275	54.3085052947	6.59999943	4.47853756	17.832	17.74	17.909	17.751	17.576	17.394	17.613	17.721	17.799	18.153	16.386	18.353	17.732	17.676	17.714	17.444	17.5	17.269	17.341	17.525	17.628	18.098	16.313	18.228	18.577	18.417	18.992	19.064	18.675	18.255	18.652	18.78	18.667	18.983	17.081	19.177	0.043	0.042	0.058	0.114	0.082	0.071	0.09	0.082	0.082	0.12	0.023	0.242	0.059	0.059	0.074	0.13	0.113	0.094	0.103	0.102	0.104	0.17	0.031	0.325	0.026	0.025	0.044	0.107	0.07	0.05	0.071	0.067	0.056	0.077	0.016	0.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5397353725481798	0.014351418962446688	0.44591320848937344
68634	18120	211.133648052	54.42381151	5.27999973	5.13388062	18.718	18.57	19.568	18.72	18.791	18.257	18.696	19.004	18.852	19.197	17.085	20.348	18.728	18.559	19.543	18.67	18.912	18.214	18.743	18.97	18.798	19.196	17.068	19.926	18.977	18.818	19.574	19.241	18.966	18.486	19.157	19.401	19.288	19.473	17.313	20.161	0.069	0.066	0.187	0.195	0.206	0.133	0.203	0.212	0.17	0.243	0.033	1.094	0.072	0.067	0.189	0.193	0.238	0.132	0.219	0.212	0.168	0.251	0.033	0.768	0.037	0.036	0.075	0.127	0.103	0.072	0.131	0.128	0.107	0.13	0.02	0.369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5281433146306058	0.011543611195956783	0.4603130741734373
68634	18800	210.597543592	54.2638146191	0.0	8.47832775	21.943	21.878	20.697	99.0	18.476	18.807	99.0	18.94	99.0	19.588	18.087	99.0	99.0	99.0	99.0	99.0	18.518	19.048	99.0	19.048	99.0	99.0	18.835	99.0	19.902	19.679	20.492	20.705	19.212	19.491	19.618	19.758	19.836	20.006	18.523	20.669	3.3	3.266	1.344	99.0	0.315	0.437	99.0	0.426	99.0	0.769	0.18	99.0	99.0	99.0	99.0	99.0	0.413	0.685	99.0	0.59	99.0	99.0	0.455	99.0	0.081	0.072	0.171	0.48	0.108	0.144	0.164	0.157	0.157	0.19	0.048	0.567	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6760247523724399	0.003850794063261263	0.32012445356429886
68634	18964	210.921614333	54.4062730177	5.93999958	4.60647726	18.671	18.69	19.49	18.898	18.523	17.991	18.573	18.909	18.76	18.84	16.987	19.104	18.582	18.686	19.37	18.887	18.4	17.913	18.665	18.713	18.875	18.823	16.937	18.783	18.953	19.145	19.805	19.446	18.842	18.555	19.014	19.201	19.192	19.332	17.285	19.74	0.056	0.062	0.147	0.195	0.138	0.089	0.154	0.166	0.133	0.149	0.026	0.296	0.067	0.079	0.171	0.249	0.157	0.105	0.214	0.177	0.189	0.188	0.031	0.284	0.036	0.047	0.093	0.153	0.093	0.076	0.115	0.107	0.098	0.114	0.02	0.251	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.561058809847664	0.009287259580650005	0.42965393057168605
68634	23494	210.798943074	54.5954067694	5.93999958	6.19031715	19.232	18.917	19.399	18.344	18.668	18.526	17.835	19.054	18.691	19.814	17.472	18.348	19.209	18.937	19.399	18.356	18.68	18.513	17.909	19.059	18.568	20.01	17.508	18.413	19.786	19.682	20.232	21.365	19.639	19.648	19.449	19.875	19.83	19.941	18.262	19.956	0.174	0.138	0.26	0.221	0.243	0.219	0.121	0.311	0.208	0.617	0.066	0.269	0.163	0.135	0.248	0.214	0.236	0.208	0.124	0.3	0.178	0.708	0.066	0.274	0.073	0.072	0.135	0.877	0.155	0.162	0.14	0.173	0.155	0.178	0.039	0.295	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.7840208667857919	0.002826252574494967	0.2131528806397131
72911	1192	29.4298884056	6.83006373117	10.5600004	7.77347994	17.821	16.694	18.7	15.969	18.812	18.075	17.805	17.572	18.541	18.183	16.307	17.816	17.282	15.055	17.903	14.268	18.575	16.564	16.335	15.784	18.486	17.76	14.527	17.434	18.284	17.582	20.018	16.711	19.009	19.03	18.666	18.422	18.794	18.483	17.12	18.218	0.034	0.018	0.081	0.023	0.243	0.144	0.114	0.075	0.139	0.094	0.02	0.11	0.029	0.007	0.061	0.007	0.273	0.05	0.041	0.022	0.18	0.089	0.007	0.11	0.038	0.032	0.138	0.035	0.216	0.258	0.181	0.126	0.132	0.092	0.033	0.114	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.6949907786516806	0.02630202075478431	0.2787072005935352
71285	5016	258.307520197	78.6745049388	5.93999958	4.46840477	17.848	15.855	17.982	15.314	16.929	16.762	16.567	16.09	16.287	15.679	15.476	17.685	17.758	15.839	17.888	15.266	16.827	16.721	16.592	15.944	16.279	15.658	15.454	17.607	18.305	17.143	18.657	16.88	18.25	18.195	18.018	17.474	17.377	17.087	16.861	18.456	0.037	0.01	0.046	0.012	0.047	0.043	0.037	0.018	0.023	0.015	0.012	0.1	0.045	0.011	0.056	0.015	0.053	0.05	0.046	0.02	0.027	0.017	0.014	0.124	0.03	0.019	0.039	0.024	0.075	0.075	0.063	0.028	0.035	0.027	0.023	0.085	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.5862265067686654	0.03241491862928098	0.3813585746020535
71285	18354	255.615509841	79.2954603057	3.5	3.5	12.785	10.731	12.851	10.505	12.536	12.424	12.09	11.302	11.096	10.43	10.037	9.852	12.785	10.731	12.851	10.505	12.536	12.424	12.09	11.302	11.096	10.43	10.037	9.852	14.499	13.943	14.852	13.091	16.013	15.94	15.523	14.483	14.61	13.819	13.299	13.095	0.002	0.001	0.003	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.014	0.013	0.011	0.004	0.006	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.47097499159850514	0.26654878509083046	0.26247622331066434
71285	20125	257.736482782	79.8524116869	3.5	3.5	13.604	13.95	15.289	13.462	15.247	15.027	14.947	14.36	14.285	13.832	13.553	13.508	13.604	13.95	15.289	13.462	15.247	15.027	14.947	14.36	14.285	13.832	13.553	13.508	13.655	14.014	15.536	13.525	15.317	15.095	15.017	14.456	14.35	13.882	13.599	13.549	0.003	0.004	0.006	0.003	0.014	0.013	0.012	0.006	0.007	0.005	0.004	0.005	0.003	0.004	0.006	0.003	0.014	0.013	0.012	0.006	0.007	0.005	0.004	0.005	0.003	0.004	0.006	0.003	0.014	0.012	0.012	0.006	0.007	0.005	0.004	0.005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7241183078373967	0.05410163404271371	0.22178005811988963
63876	19887	120.851995632	34.7528389607	3.5	4.44125795	11.57	11.029	13.26	11.241	12.056	11.553	11.171	10.901	10.892	10.801	11.01	11.064	11.575	11.032	13.283	11.246	12.058	11.554	11.173	10.903	10.894	10.804	11.012	11.067	12.238	11.356	13.736	11.563	12.243	11.754	11.395	11.099	11.082	11.008	11.225	11.255	0.001	0.001	0.002	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9262976388610944	0.003874775151604113	0.06982758598730157
63272	12970	143.07470088	31.8784707938	5.93999958	3.5	9.576	9.742	11.327	8.687	12.138	11.942	11.59	10.718	10.361	9.463	8.995	8.694	9.58	9.742	11.33	8.686	12.15	11.955	11.605	10.72	10.358	9.467	8.996	8.701	11.737	11.663	13.271	10.763	14.863	14.754	14.348	13.445	12.964	11.78	10.972	10.891	0.0	0.0	0.002	0.0	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.005	0.001	0.009	0.008	0.007	0.005	0.004	0.002	0.002	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.8142798320772784	0.1324760943744724	0.05324407354824921
71427	16416	3.62010441663	-0.745531698284	10.5600004	6.40447378	19.245	18.806	20.041	18.982	19.5	19.122	18.788	19.831	19.336	17.966	17.527	19.07	20.154	18.785	23.584	19.267	19.286	19.001	18.634	99.0	19.059	18.02	17.545	99.0	19.473	19.144	20.073	19.559	20.12	19.441	19.403	19.607	19.777	18.13	17.728	19.598	0.145	0.094	0.39	0.312	0.461	0.307	0.21	0.52	0.368	0.09	0.058	0.426	0.565	0.153	17.338	0.685	0.623	0.459	0.299	99.0	0.473	0.157	0.098	99.0	0.072	0.052	0.161	0.213	0.337	0.17	0.155	0.175	0.227	0.044	0.03	0.284	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.5945726978383195	0.019952102357272197	0.3854751998044082
67346	16270	236.628603918	46.0021373945	4.61999989	3.80275798	17.991	17.546	18.867	18.876	18.547	18.0	17.882	18.452	18.565	16.302	16.093	19.624	17.964	17.538	18.83	18.984	18.688	17.984	17.804	18.432	18.565	16.293	16.051	19.367	18.135	17.7	19.061	19.008	18.733	18.166	18.121	18.701	18.614	16.381	16.21	19.864	0.034	0.026	0.117	0.25	0.132	0.091	0.083	0.109	0.111	0.016	0.013	0.566	0.039	0.03	0.137	0.337	0.181	0.107	0.093	0.129	0.133	0.018	0.014	0.543	0.025	0.021	0.085	0.171	0.099	0.069	0.067	0.088	0.075	0.014	0.011	0.428	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9313104054778887	0.0013216767133119305	0.06736791780879949
63912	15195	126.24357077	34.8652713092	3.5	3.5	12.027	11.227	11.711	10.855	12.425	12.162	12.083	11.512	11.439	10.96	10.745	10.667	12.027	11.227	11.711	10.855	12.425	12.162	12.083	11.512	11.439	10.96	10.745	10.667	12.616	11.628	13.18	11.383	12.74	12.535	12.413	11.85	11.77	11.297	11.114	11.058	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.8190372069949414	0.031120507877842166	0.1498422851272164
63912	18577	125.917917599	34.6930832717	3.96000004	3.5	10.115	9.703	14.298	8.998	11.105	10.906	10.735	9.989	9.9	9.399	9.059	8.869	10.115	9.703	14.31	8.998	11.105	10.906	10.735	9.989	9.9	9.399	9.059	8.869	13.76	13.758	15.055	13.013	15.683	15.336	15.253	14.491	14.444	13.695	13.163	12.951	0.001	0.0	0.004	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.003	0.005	0.002	0.014	0.012	0.012	0.007	0.007	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6155289978253999	0.1475895051361347	0.2368814970384654
63912	18595	125.919114572	34.6943439019	10.5600004	10.6797686	10.113	9.713	13.488	9.005	11.112	10.913	10.744	9.998	9.907	9.406	9.065	8.875	10.113	9.713	13.487	9.005	11.112	10.913	10.744	9.998	9.907	9.406	9.065	8.875	13.914	13.935	14.618	13.231	15.842	15.524	15.404	14.686	14.532	13.85	13.373	13.204	0.001	0.0	0.003	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.003	0.004	0.002	0.015	0.013	0.012	0.007	0.007	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.3732387144966048	0.2949333775249995	0.33182790797839573
64521	18186	147.329937558	37.538165946	3.5	3.5	12.112	11.724	12.86	10.783	13.553	13.303	13.149	12.31	12.14	11.37	10.956	10.713	12.112	11.724	12.86	10.783	13.553	13.303	13.149	12.31	12.14	11.37	10.956	10.713	12.408	11.846	14.098	11.034	13.661	13.402	13.264	12.411	12.274	11.472	11.088	10.857	0.001	0.001	0.002	0.001	0.006	0.005	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.006	0.005	0.005	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	0.9211646186857875	0.02175421377384787	0.05708116754036455
68690	11782	221.586629797	54.639901667	6.59999943	4.52485514	16.293	16.693	16.865	15.357	17.877	17.32	17.226	17.365	17.411	16.894	16.055	17.376	16.085	16.409	16.605	15.156	16.962	16.861	16.516	17.077	17.052	16.503	15.832	16.799	18.426	19.144	20.475	17.756	20.141	20.768	19.843	19.579	19.408	18.807	18.278	21.777	0.029	0.041	0.048	0.032	0.288	0.171	0.159	0.138	0.142	0.087	0.032	0.184	0.033	0.043	0.055	0.037	0.171	0.155	0.116	0.146	0.143	0.083	0.036	0.17	0.056	0.09	0.135	0.064	0.633	1.008	0.382	0.274	0.24	0.142	0.069	99.0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5185757296573426	0.052429738136704776	0.4289945322059528
68690	13687	223.273312733	54.5110366732	3.5	3.5	11.117	10.59	12.707	9.784	12.39	12.239	11.956	11.174	10.961	10.249	9.963	9.769	11.117	10.59	12.707	9.784	12.39	12.239	11.956	11.174	10.961	10.249	9.963	9.769	12.499	12.617	14.298	11.788	14.852	14.57	14.212	13.68	13.387	12.502	12.113	11.878	0.001	0.001	0.002	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.003	0.002	0.009	0.008	0.007	0.004	0.004	0.002	0.002	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7615653827021116	0.10207418876958503	0.13636042852830332
72981	941	37.3355356773	6.7759183869	3.5	3.5	13.917	14.705	15.743	13.482	16.814	16.684	16.45	15.532	15.342	14.583	13.81	13.522	13.917	14.705	15.743	13.482	16.814	16.684	16.45	15.532	15.342	14.583	13.81	13.522	13.97	14.757	16.159	13.54	16.891	16.762	16.493	15.592	15.411	14.638	13.86	13.578	0.002	0.003	0.009	0.002	0.023	0.021	0.019	0.009	0.007	0.005	0.003	0.003	0.002	0.003	0.009	0.002	0.023	0.021	0.019	0.009	0.007	0.005	0.003	0.003	0.002	0.003	0.01	0.002	0.02	0.018	0.016	0.008	0.007	0.005	0.003	0.003	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6463814356695352	0.1759934466467598	0.17762511768370506
63057	44789	279.061953247	30.5321785363	3.5	3.5	17.603	18.335	19.267	17.147	20.166	20.202	19.963	19.05	19.022	18.216	17.509	17.259	17.603	18.335	19.267	17.147	20.166	20.202	19.963	19.05	19.022	18.216	17.509	17.259	17.641	18.378	19.397	17.175	20.18	20.237	20.046	19.047	18.981	18.242	17.508	17.298	0.015	0.03	0.09	0.029	0.362	0.395	0.326	0.108	0.098	0.046	0.025	0.039	0.015	0.03	0.09	0.029	0.362	0.395	0.326	0.108	0.098	0.046	0.025	0.039	0.013	0.027	0.085	0.025	0.307	0.341	0.295	0.091	0.08	0.041	0.022	0.034	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0.3740722565425927	0.2571466766971602	0.36878106676024713
63057	58283	279.077486214	30.7282667096	3.5	3.5	12.461	10.78	13.221	10.435	11.578	11.284	11.208	10.753	10.685	10.416	10.375	10.313	12.461	10.78	13.221	10.435	11.578	11.284	11.208	10.753	10.685	10.416	10.375	10.313	13.103	12.25	15.119	12.016	13.169	12.891	12.81	12.343	12.255	11.941	11.935	11.851	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.005	0.002	0.004	0.004	0.003	0.002	0.002	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9516197756569059	0.0028295459996719448	0.045550678343422045
63057	70151	278.941356101	31.0814287174	3.5	3.5	11.729	11.268	13.508	10.196	13.671	13.512	13.085	12.185	11.829	10.92	10.384	10.109	11.729	11.268	13.508	10.196	13.671	13.512	13.085	12.185	11.829	10.92	10.384	10.109	13.458	14.138	15.019	12.943	16.239	16.026	15.735	14.939	14.666	13.866	13.243	12.981	0.001	0.001	0.003	0.001	0.006	0.006	0.004	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.006	0.006	0.004	0.002	0.001	0.001	0.001	0.001	0.002	0.003	0.004	0.003	0.016	0.015	0.013	0.007	0.006	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4322040714509985	0.3286497490606559	0.23914617948834574
70963	16459	285.06805699	75.00771426	7.91999912	6.71722221	18.307	17.6	19.532	16.45	20.725	20.744	18.722	18.101	19.298	18.048	16.725	19.255	18.234	17.579	19.383	16.425	21.197	19.889	18.914	18.033	19.191	18.013	16.697	19.181	18.507	17.89	20.05	16.708	20.431	20.675	19.027	18.435	19.578	18.235	17.027	19.385	0.047	0.031	0.133	0.022	1.083	1.158	0.184	0.079	0.221	0.076	0.027	0.323	0.05	0.034	0.135	0.024	1.884	0.6	0.248	0.089	0.226	0.082	0.029	0.345	0.039	0.031	0.12	0.02	0.539	0.703	0.161	0.069	0.187	0.064	0.028	0.219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.769775016614067	0.04752576536988398	0.18269921801604913
