Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
54769	5862	20.5188477608	1.9548156316	19.363	19.228	19.206	19.068	19.064	19.62	19.745	19.502	19.67	19.674	18.677	19.03	19.259	19.36	18.962	18.987	18.933	19.52	19.687	19.285	19.726	19.579	18.609	18.74	19.37	19.268	19.268	19.127	19.198	19.62	19.776	19.534	19.683	19.719	18.77	19.202	0.07	0.063	0.088	0.138	0.132	0.192	0.218	0.139	0.161	0.197	0.069	0.167	0.096	0.104	0.107	0.195	0.174	0.261	0.308	0.17	0.255	0.27	0.095	0.193	0.064	0.06	0.084	0.131	0.136	0.175	0.205	0.13	0.149	0.188	0.069	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50496	6286	282.199279548	74.5481674791	16.777	17.06	16.727	16.7	17.963	17.732	17.142	17.273	17.256	16.758	16.215	16.71	16.675	16.986	16.577	16.482	17.868	17.802	16.741	16.874	17.212	16.616	16.226	16.531	18.351	18.566	18.313	18.175	19.888	19.29	19.154	18.903	18.881	18.173	17.668	18.272	0.025	0.036	0.026	0.057	0.186	0.154	0.092	0.093	0.073	0.047	0.029	0.072	0.049	0.07	0.049	0.099	0.341	0.326	0.124	0.124	0.141	0.082	0.061	0.127	0.022	0.032	0.022	0.043	0.216	0.132	0.121	0.085	0.069	0.039	0.026	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46531	7836	216.368672264	44.2093543846	17.118	18.264	15.803	15.233	19.068	18.836	18.631	18.84	18.688	18.172	16.255	15.306	17.118	18.264	15.803	15.233	19.068	18.836	18.631	18.84	18.688	18.172	16.255	15.306	17.161	18.388	15.847	15.319	19.173	19.034	18.73	18.952	18.722	18.146	16.35	15.347	0.011	0.035	0.005	0.006	0.133	0.113	0.097	0.09	0.075	0.048	0.011	0.009	0.011	0.035	0.005	0.006	0.133	0.113	0.097	0.09	0.075	0.048	0.011	0.009	0.009	0.031	0.004	0.006	0.11	0.102	0.081	0.076	0.059	0.037	0.01	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56245	5229	137.680491127	32.8976579228	18.66	19.069	18.7	18.204	19.464	19.16	19.279	19.277	19.317	18.991	17.863	17.849	18.655	19.037	18.642	18.144	19.59	19.152	19.318	19.272	19.264	18.988	17.845	17.831	18.684	19.113	18.733	18.195	19.497	19.171	19.203	19.324	19.336	19.038	17.892	17.883	0.036	0.053	0.047	0.067	0.162	0.129	0.148	0.117	0.12	0.088	0.034	0.063	0.04	0.057	0.05	0.072	0.205	0.143	0.172	0.131	0.128	0.098	0.037	0.07	0.033	0.05	0.043	0.058	0.149	0.116	0.123	0.109	0.109	0.082	0.032	0.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47472	23417	245.224866905	48.7682568379	14.019	12.406	11.62	11.341	13.805	13.625	13.445	12.68	12.568	11.89	11.52	11.184	14.019	12.406	11.62	11.341	13.805	13.625	13.445	12.68	12.568	11.89	11.52	11.184	15.284	15.486	14.705	14.785	17.008	17.047	16.877	16.028	15.855	15.109	15.056	14.716	0.002	0.0	0.001	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.001	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.005	0.018	0.019	0.018	0.007	0.008	0.004	0.005	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
47472	24084	245.224176738	48.7682558565	14.01	12.406	11.619	11.339	13.803	13.605	13.438	12.677	12.571	11.892	11.52	11.184	14.01	12.406	11.619	11.339	13.803	13.605	13.438	12.677	12.571	11.892	11.52	11.184	15.981	15.748	14.881	14.882	17.507	17.261	17.215	16.301	16.245	15.365	15.165	14.877	0.003	0.001	0.001	0.002	0.006	0.004	0.004	0.001	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.002	0.006	0.004	0.004	0.001	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.005	0.023	0.019	0.019	0.007	0.008	0.004	0.004	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56245	8772	137.330615566	33.1230886514	16.122	16.047	16.138	16.325	16.772	16.551	16.095	16.315	16.465	15.657	15.4	15.922	16.945	16.079	17.286	99.0	16.202	16.678	15.776	16.297	17.165	15.842	15.831	16.293	18.065	17.782	18.467	18.355	18.749	18.381	18.244	18.475	18.451	16.918	16.497	18.34	0.034	0.032	0.049	0.133	0.13	0.111	0.079	0.075	0.088	0.04	0.035	0.118	0.142	0.062	0.289	99.0	0.144	0.233	0.114	0.142	0.329	0.089	0.105	0.339	0.02	0.018	0.034	0.067	0.076	0.059	0.055	0.053	0.052	0.017	0.012	0.085	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56245	8824	137.332902774	33.1216234876	16.104	16.16	16.212	15.921	16.932	16.299	16.443	16.373	16.45	15.813	15.517	15.85	16.075	16.082	16.32	15.728	16.792	16.222	16.299	16.249	16.365	15.667	15.506	15.698	18.101	18.073	18.396	18.213	18.523	18.298	18.292	18.43	18.351	17.666	17.027	18.434	0.03	0.031	0.046	0.081	0.134	0.078	0.096	0.071	0.077	0.041	0.034	0.097	0.042	0.041	0.075	0.1	0.167	0.103	0.121	0.09	0.103	0.05	0.05	0.124	0.021	0.022	0.032	0.059	0.063	0.056	0.057	0.051	0.048	0.028	0.017	0.093	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53934	10221	341.933312717	32.1893641993	17.429	17.51	17.378	17.109	17.668	17.877	17.362	17.521	17.435	17.393	16.783	17.135	17.528	17.72	17.482	17.851	17.633	17.818	17.255	17.15	17.593	17.38	17.179	17.149	19.165	19.378	19.22	19.042	19.787	19.642	19.583	19.451	19.537	19.126	18.59	19.319	0.057	0.058	0.082	0.127	0.139	0.184	0.115	0.117	0.091	0.099	0.057	0.15	0.136	0.142	0.19	0.545	0.256	0.329	0.2	0.163	0.199	0.192	0.168	0.305	0.051	0.065	0.082	0.135	0.204	0.197	0.185	0.141	0.132	0.1	0.061	0.218	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
53125	23178	330.658318399	20.5091540456	16.271	16.702	16.114	16.072	17.934	17.663	17.56	17.086	16.961	16.533	15.246	16.11	16.256	16.694	16.1	16.053	17.881	17.648	17.568	17.071	16.953	16.498	15.239	16.093	16.346	16.782	16.185	16.144	17.999	17.804	17.602	17.095	17.045	16.627	15.28	16.154	0.008	0.013	0.007	0.013	0.08	0.065	0.059	0.028	0.028	0.02	0.008	0.019	0.008	0.014	0.008	0.014	0.086	0.072	0.066	0.03	0.031	0.021	0.008	0.021	0.007	0.012	0.006	0.01	0.061	0.054	0.046	0.022	0.024	0.018	0.007	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43459	12492	152.569753232	32.2796620716	17.731	17.845	17.728	17.297	18.179	17.871	18.027	17.607	18.014	17.592	16.853	17.678	17.66	17.795	17.644	17.076	17.992	17.726	17.918	17.435	18.025	17.544	16.758	17.345	18.52	18.689	18.646	18.582	18.887	18.582	18.929	18.798	18.833	18.426	17.61	18.87	0.062	0.054	0.156	0.152	0.134	0.105	0.124	0.085	0.119	0.085	0.05	0.169	0.076	0.066	0.186	0.161	0.145	0.117	0.144	0.094	0.154	0.105	0.059	0.161	0.036	0.035	0.098	0.128	0.073	0.059	0.08	0.072	0.072	0.053	0.031	0.133	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53943	20804	345.925529039	32.7276725246	13.921	12.948	12.599	12.344	13.856	13.498	13.376	12.915	12.835	12.525	12.402	12.328	13.917	12.946	12.599	12.342	13.855	13.496	13.377	12.911	12.834	12.523	12.401	12.326	15.418	14.183	13.879	13.797	15.327	14.888	14.794	14.334	14.288	13.958	13.797	13.868	0.002	0.001	0.001	0.002	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.002	0.003	0.001	0.001	0.002	0.005	0.005	0.004	0.002	0.002	0.002	0.001	0.002	0.003	0.002	0.002	0.003	0.008	0.007	0.007	0.004	0.003	0.003	0.002	0.004	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53943	30181	345.925464231	32.7282126374	13.803	12.909	12.55	12.308	13.81	13.457	13.337	12.881	12.799	12.49	12.369	12.3	13.803	12.909	12.55	12.308	13.81	13.457	13.337	12.881	12.799	12.49	12.369	12.3	14.29	13.262	12.885	12.571	14.055	13.737	13.608	13.149	13.047	12.756	12.638	12.53	0.002	0.001	0.001	0.002	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.002	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
50525	23369	263.072195327	75.4982012757	12.873	12.098	11.699	11.239	13.153	12.976	12.771	12.105	12.05	11.6	11.271	11.118	13.037	12.475	12.109	11.432	13.403	13.239	12.993	12.271	12.252	11.782	11.443	11.275	15.808	16.474	15.596	15.464	18.436	18.022	18.008	17.246	17.027	16.353	15.729	15.51	0.001	0.0	0.0	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.005	0.003	0.006	0.051	0.041	0.042	0.021	0.015	0.007	0.006	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
45677	49903	276.971042742	40.8849082176	16.609	17.982	15.54	14.928	18.834	18.753	18.602	19.083	18.754	17.851	15.261	15.037	16.609	17.982	15.54	14.928	18.834	18.753	18.602	19.083	18.754	17.851	15.261	15.037	16.651	18.028	15.568	14.985	18.873	18.786	18.716	19.2	18.775	17.885	15.316	15.063	0.008	0.02	0.005	0.004	0.113	0.114	0.1	0.115	0.079	0.039	0.006	0.007	0.008	0.02	0.005	0.004	0.113	0.114	0.1	0.115	0.079	0.039	0.006	0.007	0.007	0.017	0.004	0.004	0.093	0.093	0.088	0.101	0.064	0.033	0.006	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47480	14526	239.077035224	48.6004720674	13.956	12.784	12.381	12.282	13.56	13.243	13.191	12.705	12.64	12.315	12.246	12.055	18.475	19.247	18.135	18.131	99.0	99.0	99.0	19.509	19.81	19.429	18.711	18.067	19.152	20.272	18.685	18.424	21.469	21.545	21.65	20.601	20.192	20.002	19.082	18.515	0.003	0.001	0.001	0.002	0.005	0.004	0.004	0.002	0.002	0.002	0.001	0.002	0.066	0.138	0.076	0.146	99.0	99.0	99.0	0.383	0.495	0.329	0.162	0.17	0.042	0.12	0.043	0.064	0.937	1.031	1.111	0.359	0.244	0.191	0.079	0.088	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
47480	15135	239.070227633	48.6015075932	13.528	12.69	12.27	12.16	13.5	13.177	13.117	12.641	12.574	12.239	12.159	11.972	13.528	12.69	12.27	12.16	13.5	13.177	13.117	12.641	12.574	12.239	12.159	11.972	13.865	12.839	12.421	12.326	13.607	13.282	13.22	12.751	12.681	12.353	12.281	12.091	0.002	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
47480	20437	238.931910141	48.6745070803	13.451	12.691	12.178	12.056	13.654	13.382	13.287	12.727	12.645	12.231	12.099	11.923	13.451	12.691	12.178	12.056	13.654	13.382	13.287	12.727	12.645	12.231	12.099	11.923	13.76	12.831	12.324	12.213	13.75	13.477	13.386	12.83	12.746	12.342	12.217	12.046	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
43785	4002	261.804697421	32.6190042197	17.871	18.271	17.731	17.729	19.343	19.257	19.002	18.611	18.5	18.175	17.305	17.802	17.871	18.271	17.731	17.729	19.343	19.257	19.002	18.611	18.5	18.175	17.305	17.802	17.889	18.287	17.747	17.756	19.335	19.277	19.052	18.641	18.542	18.186	17.323	17.814	0.012	0.02	0.033	0.045	0.2	0.11	0.093	0.074	0.067	0.056	0.021	0.058	0.012	0.02	0.033	0.045	0.2	0.11	0.093	0.074	0.067	0.056	0.021	0.058	0.011	0.018	0.029	0.039	0.171	0.097	0.084	0.066	0.06	0.049	0.019	0.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49560	4474	282.412427108	60.5310518866	19.332	19.473	19.137	18.516	19.554	19.436	19.654	19.612	19.546	19.45	18.718	18.822	19.289	19.476	19.093	18.518	19.431	19.355	19.649	19.504	19.571	19.447	18.662	18.859	19.335	19.463	19.13	18.522	19.606	19.467	19.71	19.56	19.56	19.486	18.708	18.857	0.062	0.074	0.067	0.091	0.185	0.177	0.22	0.164	0.142	0.127	0.068	0.145	0.068	0.083	0.073	0.104	0.188	0.187	0.25	0.17	0.166	0.144	0.074	0.172	0.059	0.07	0.063	0.087	0.186	0.175	0.222	0.15	0.138	0.126	0.065	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43574	21646	263.289676342	31.6994811231	19.792	20.494	19.387	19.063	20.342	22.049	20.902	20.386	20.617	20.263	19.17	19.03	19.875	20.329	19.233	19.014	20.585	23.1	20.651	19.885	20.372	20.383	19.212	18.902	19.948	20.718	19.536	19.253	20.953	21.317	22.606	20.682	21.253	20.35	19.387	19.222	0.065	0.13	0.147	0.067	0.186	1.553	0.639	0.381	0.418	0.376	0.108	0.075	0.108	0.169	0.194	0.1	0.347	6.162	0.761	0.361	0.504	0.635	0.17	0.103	0.053	0.114	0.12	0.056	0.235	0.569	2.201	0.36	0.538	0.293	0.095	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43862	16572	124.417384365	34.9146130881	19.841	20.08	19.705	19.445	19.902	20.213	20.401	19.993	20.078	20.033	19.258	19.945	19.841	20.08	19.705	19.445	19.902	20.213	20.401	19.993	20.078	20.033	19.258	19.945	19.815	20.056	19.676	19.366	19.811	20.228	20.392	20.09	20.01	20.042	19.309	19.928	0.084	0.108	0.103	0.145	0.181	0.249	0.299	0.171	0.187	0.181	0.093	0.306	0.084	0.108	0.103	0.145	0.181	0.249	0.299	0.171	0.187	0.181	0.093	0.306	0.089	0.115	0.109	0.147	0.182	0.276	0.325	0.203	0.192	0.2	0.106	0.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57577	7946	224.158957349	55.0843007605	13.815	13.367	12.405	12.612	14.41	14.307	14.077	13.46	13.356	12.832	12.488	12.39	13.815	13.367	12.404	12.611	14.403	14.322	14.078	13.452	13.355	12.827	12.489	12.389	17.983	18.763	17.632	17.366	20.183	21.121	20.084	20.003	19.566	18.473	17.786	17.332	0.002	0.001	0.003	0.003	0.014	0.016	0.005	0.006	0.006	0.005	0.004	0.004	0.003	0.001	0.003	0.003	0.016	0.018	0.006	0.007	0.007	0.005	0.004	0.005	0.007	0.013	0.028	0.016	0.247	0.788	0.105	0.22	0.166	0.072	0.041	0.036	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57577	8103	224.164185001	55.0825077075	13.755	13.37	12.407	12.611	14.446	14.291	14.071	13.478	13.377	12.843	12.489	12.411	13.755	13.37	12.407	12.611	14.446	14.291	14.071	13.478	13.377	12.843	12.489	12.411	17.471	16.816	16.25	16.424	18.131	17.968	17.877	17.04	17.079	16.426	16.421	16.302	0.001	0.001	0.002	0.002	0.009	0.01	0.003	0.004	0.004	0.003	0.003	0.003	0.001	0.001	0.002	0.002	0.009	0.01	0.003	0.004	0.004	0.003	0.003	0.003	0.008	0.004	0.011	0.008	0.047	0.054	0.021	0.021	0.024	0.017	0.016	0.018	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48607	14377	219.587159871	55.2923636964	14.593	13.514	12.605	12.726	14.487	14.358	14.169	13.606	13.552	13.068	12.824	12.72	17.224	17.174	16.867	16.536	18.415	18.166	18.378	18.064	17.562	17.416	16.675	16.517	18.371	19.286	17.979	17.765	20.136	20.701	20.588	19.894	19.998	19.401	18.251	17.835	0.003	0.001	0.003	0.003	0.017	0.014	0.007	0.007	0.008	0.005	0.004	0.005	0.008	0.01	0.037	0.024	0.179	0.132	0.088	0.109	0.084	0.069	0.03	0.042	0.007	0.024	0.037	0.024	0.307	0.47	0.233	0.199	0.27	0.145	0.045	0.049	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57577	33950	225.023477889	56.0118638268	13.924	13.417	12.61	12.671	14.605	14.347	14.242	13.643	13.522	13.039	12.679	12.601	13.924	13.417	12.61	12.671	14.602	14.349	14.242	13.645	13.524	13.039	12.679	12.6	19.447	20.623	18.761	18.4	99.0	99.0	22.239	20.667	21.074	20.195	19.198	18.303	0.002	0.001	0.003	0.003	0.015	0.015	0.005	0.007	0.007	0.005	0.004	0.005	0.002	0.001	0.003	0.003	0.015	0.015	0.005	0.007	0.007	0.005	0.004	0.005	0.026	0.068	0.076	0.038	99.0	99.0	0.738	0.403	0.662	0.339	0.144	0.085	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57577	35861	224.836485911	55.9695800973	14.736	13.754	12.916	13.007	14.759	14.585	14.461	13.876	13.809	13.307	12.987	12.915	14.726	13.75	12.915	13.0	14.725	14.575	14.452	13.873	13.804	13.31	12.98	12.908	16.448	16.653	16.222	16.371	17.823	17.688	17.669	16.876	16.908	16.303	16.326	16.24	0.003	0.001	0.002	0.002	0.01	0.011	0.004	0.005	0.005	0.004	0.003	0.004	0.004	0.001	0.003	0.003	0.013	0.015	0.005	0.007	0.007	0.005	0.004	0.005	0.003	0.003	0.011	0.008	0.036	0.042	0.018	0.019	0.021	0.015	0.015	0.017	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57577	35921	224.836422829	55.9695574933	14.522	13.587	12.807	12.917	14.622	14.475	14.34	13.733	13.675	13.163	12.886	12.817	14.517	13.585	12.805	12.914	14.601	14.457	14.337	13.73	13.675	13.158	12.879	12.808	16.395	16.768	16.273	16.348	17.878	17.749	17.709	16.914	17.006	16.401	16.434	16.315	0.002	0.001	0.002	0.002	0.009	0.01	0.004	0.004	0.005	0.004	0.003	0.003	0.003	0.001	0.003	0.002	0.012	0.013	0.005	0.006	0.006	0.005	0.004	0.005	0.003	0.003	0.011	0.007	0.035	0.042	0.017	0.018	0.021	0.015	0.015	0.017	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49586	23985	114.211902064	65.6862811747	18.664	18.478	18.64	18.393	18.586	18.056	17.956	17.973	18.15	18.4	17.77	18.802	18.766	18.213	18.439	18.217	18.183	18.035	17.954	17.861	18.022	18.541	17.564	18.306	19.144	18.907	19.251	19.281	19.229	18.747	18.804	18.723	18.776	18.907	18.859	19.434	0.064	0.061	0.07	0.138	0.14	0.092	0.085	0.068	0.075	0.098	0.053	0.239	0.109	0.073	0.092	0.183	0.149	0.139	0.128	0.094	0.101	0.173	0.068	0.236	0.042	0.04	0.05	0.124	0.107	0.075	0.08	0.059	0.058	0.066	0.061	0.17	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49586	26652	113.965060641	65.5832336314	17.469	17.964	18.049	17.347	17.318	17.347	18.104	18.068	17.452	18.563	16.906	17.914	17.29	18.277	18.204	17.265	16.904	17.146	18.586	18.441	17.249	20.094	17.16	19.04	19.149	19.204	19.696	19.773	18.855	18.658	19.062	19.138	19.065	19.46	17.979	20.183	0.076	0.132	0.149	0.188	0.151	0.165	0.322	0.258	0.132	0.403	0.086	0.38	0.094	0.257	0.254	0.254	0.148	0.196	0.713	0.526	0.155	2.407	0.16	1.567	0.041	0.05	0.073	0.192	0.077	0.07	0.098	0.083	0.073	0.106	0.03	0.334	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
56193	28564	106.405099288	20.8253752995	17.096	17.539	16.938	16.908	18.838	18.417	18.169	17.888	17.928	17.371	16.524	16.912	17.065	17.525	16.91	16.868	18.82	18.416	18.151	17.877	17.909	17.377	16.516	16.878	17.225	17.598	17.073	17.004	18.904	18.641	18.381	18.03	18.005	17.491	16.582	17.025	0.014	0.022	0.014	0.03	0.134	0.095	0.079	0.051	0.053	0.032	0.016	0.038	0.015	0.024	0.016	0.033	0.15	0.108	0.088	0.057	0.059	0.036	0.018	0.042	0.011	0.017	0.011	0.021	0.093	0.077	0.064	0.04	0.039	0.025	0.013	0.027	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
50581	4047	223.747414254	75.914538313	17.699	18.073	17.571	17.551	19.252	18.976	19.167	18.413	18.341	17.952	16.905	17.545	17.699	18.073	17.571	17.551	19.252	18.976	19.167	18.413	18.341	17.952	16.905	17.545	17.71	18.079	17.574	17.57	19.317	18.979	19.152	18.418	18.34	17.976	16.908	17.566	0.016	0.023	0.015	0.033	0.136	0.112	0.134	0.064	0.05	0.037	0.016	0.04	0.016	0.023	0.015	0.033	0.136	0.112	0.134	0.064	0.05	0.037	0.016	0.04	0.015	0.022	0.014	0.031	0.136	0.106	0.124	0.06	0.047	0.036	0.016	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50581	16025	227.288637224	76.7334792771	19.22	19.609	19.226	18.477	19.295	18.853	19.863	20.051	19.457	19.706	18.707	18.694	19.22	19.609	19.226	18.477	19.295	18.853	19.863	20.051	19.457	19.706	18.707	18.694	19.225	19.592	19.237	18.482	19.288	18.85	19.858	20.056	19.465	19.712	18.712	18.696	0.051	0.078	0.056	0.069	0.131	0.093	0.231	0.22	0.121	0.151	0.062	0.1	0.051	0.078	0.056	0.069	0.131	0.093	0.231	0.22	0.121	0.151	0.062	0.1	0.052	0.077	0.056	0.069	0.131	0.094	0.231	0.222	0.123	0.152	0.062	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57596	3462	132.904726602	57.1248412852	17.503	17.187	17.208	16.679	19.307	17.886	17.806	17.921	19.3	17.67	16.701	18.483	17.468	17.084	17.101	16.604	19.122	17.743	17.74	17.968	19.025	17.54	16.602	18.109	17.619	17.611	17.957	17.013	19.405	18.282	18.114	17.901	19.285	17.79	17.056	18.408	0.043	0.036	0.038	0.031	0.2	0.06	0.083	0.128	0.439	0.087	0.015	0.187	0.049	0.04	0.042	0.036	0.208	0.067	0.095	0.161	0.413	0.093	0.017	0.163	0.03	0.032	0.045	0.025	0.134	0.05	0.067	0.077	0.262	0.06	0.013	0.102	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
53969	32587	338.520371795	32.8662976006	18.39	18.61	18.383	18.649	18.724	18.644	18.629	19.236	18.622	18.905	17.682	18.685	18.301	18.422	18.247	18.62	18.295	18.337	18.277	18.791	18.782	18.798	17.571	18.665	18.862	19.246	18.801	18.805	19.826	19.304	20.09	19.413	19.551	19.489	18.201	18.912	0.086	0.094	0.194	0.171	0.178	0.183	0.18	0.323	0.18	0.247	0.086	0.193	0.154	0.149	0.324	0.339	0.217	0.253	0.235	0.393	0.388	0.415	0.147	0.373	0.033	0.044	0.071	0.044	0.127	0.088	0.179	0.099	0.108	0.108	0.037	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57596	9163	135.000664881	56.3388007132	15.395	15.287	14.299	14.104	18.198	17.178	16.91	16.285	16.896	15.811	14.383	15.338	15.391	15.279	14.296	14.101	18.149	17.171	16.902	16.296	16.897	15.808	14.38	15.324	15.765	16.242	15.205	14.987	18.481	18.038	17.75	16.86	17.594	16.063	15.174	16.024	0.01	0.01	0.005	0.005	0.11	0.047	0.055	0.043	0.077	0.025	0.003	0.018	0.011	0.011	0.005	0.005	0.112	0.049	0.058	0.046	0.081	0.026	0.003	0.019	0.008	0.011	0.006	0.005	0.064	0.04	0.051	0.033	0.063	0.016	0.004	0.016	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
